,speaker_label,speaker_num,start_time,end_time,speaker_change_index,segment_start_time,segment_end_time
9619,Trump,2,3196.16,3196.65,0.0,3134.55,3254.97
9620,Trump,2,3196.65,3196.89,0.0,3134.55,3254.97
9621,Trump,2,3196.89,3197.13,0.0,3134.55,3254.97
9622,Trump,2,3197.13,3197.28,0.0,3134.55,3254.97
9623,Trump,2,3197.28,3197.66,0.0,3134.55,3254.97
9624,Trump,2,3197.66,3197.77,0.0,3134.55,3254.97
9625,Trump,2,3197.77,3197.85,0.0,3134.55,3254.97
9626,Trump,2,3197.85,3198.09,0.0,3134.55,3254.97
9627,Trump,2,3198.09,3198.18,0.0,3134.55,3254.97
9628,Trump,2,3198.18,3198.89,0.0,3134.55,3254.97
9629,Trump,2,3198.9,3199.5,0.0,3134.55,3254.97
9630,Trump,2,3199.5,3199.89,0.0,3134.55,3254.97
9631,Trump,2,3199.85,3200.03,0.0,3134.55,3254.97
9632,Trump,2,3200.03,3200.2,0.0,3134.55,3254.97
9633,Trump,2,3200.2,3200.34,0.0,3134.55,3254.97
9634,Trump,2,3200.34,3200.43,0.0,3134.55,3254.97
9635,Trump,2,3200.43,3200.61,0.0,3134.55,3254.97
9636,Trump,2,3200.62,3201.08,0.0,3134.55,3254.97
9637,Trump,2,3201.09,3201.32,0.0,3134.55,3254.97
9638,Trump,2,3201.32,3201.84,0.0,3134.55,3254.97
9639,Trump,2,3201.84,3201.99,0.0,3134.55,3254.97
9640,Trump,2,3201.99,3202.27,0.0,3134.55,3254.97
9641,Trump,2,3202.27,3202.47,0.0,3134.55,3254.97
9642,Trump,2,3202.47,3202.71,0.0,3134.55,3254.97
9643,Trump,2,3202.71,3202.84,0.0,3134.55,3254.97
9644,Trump,2,3202.84,3203.07,0.0,3134.55,3254.97
9645,Trump,2,3203.07,3203.2,0.0,3134.55,3254.97
9646,Trump,2,3203.2,3203.66,0.0,3134.55,3254.97
9647,Trump,2,3203.66,3203.87,0.0,3134.55,3254.97
9648,Trump,2,3203.87,3203.99,0.0,3134.55,3254.97
9649,Trump,2,3203.99,3204.1,0.0,3134.55,3254.97
9650,Trump,2,3204.1,3204.32,0.0,3134.55,3254.97
9651,Trump,2,3204.32,3204.56,0.0,3134.55,3254.97
9652,Trump,2,3204.56,3205.12,0.0,3134.55,3254.97
9653,Trump,2,3205.25,3205.52,0.0,3134.55,3254.97
9654,Trump,2,3205.52,3205.7,0.0,3134.55,3254.97
9655,Trump,2,3205.7,3205.94,0.0,3134.55,3254.97
9656,Trump,2,3205.94,3206.14,0.0,3134.55,3254.97
9657,Trump,2,3206.14,3206.23,0.0,3134.55,3254.97
9658,Trump,2,3206.23,3206.39,0.0,3134.55,3254.97
9659,Trump,2,3206.39,3206.86,0.0,3134.55,3254.97
9660,Trump,2,3206.86,3207.08,0.0,3134.55,3254.97
9661,Trump,2,3207.08,3207.72,0.0,3134.55,3254.97
9662,Trump,2,3207.73,3208.13,0.0,3134.55,3254.97
9663,Trump,2,3208.13,3208.36,0.0,3134.55,3254.97
9664,Trump,2,3208.36,3208.69,0.0,3134.55,3254.97
9665,Trump,2,3208.69,3208.8,0.0,3134.55,3254.97
9666,Trump,2,3208.8,3209.08,0.0,3134.55,3254.97
9667,Trump,2,3209.08,3209.32,0.0,3134.55,3254.97
9668,Trump,2,3209.32,3209.73,0.0,3134.55,3254.97
9669,Trump,2,3209.74,3210.14,0.0,3134.55,3254.97
9670,Trump,2,3210.14,3210.31,0.0,3134.55,3254.97
9671,Trump,2,3210.31,3210.42,0.0,3134.55,3254.97
9672,Trump,2,3210.42,3210.65,0.0,3134.55,3254.97
9673,Trump,2,3210.65,3210.76,0.0,3134.55,3254.97
9674,Trump,2,3210.76,3211.07,0.0,3134.55,3254.97
9675,Trump,2,3211.07,3211.21,0.0,3134.55,3254.97
9676,Trump,2,3211.21,3211.72,0.0,3134.55,3254.97
9677,Trump,2,3211.72,3212.26,0.0,3134.55,3254.97
9678,Trump,2,3212.27,3212.56,0.0,3134.55,3254.97
9679,Trump,2,3212.56,3212.68,0.0,3134.55,3254.97
9680,Trump,2,3212.68,3212.87,0.0,3134.55,3254.97
9681,Trump,2,3212.88,3213.02,0.0,3134.55,3254.97
9682,Trump,2,3213.02,3213.16,0.0,3134.55,3254.97
9683,Trump,2,3213.16,3213.57,0.0,3134.55,3254.97
9684,Trump,2,3213.57,3213.77,0.0,3134.55,3254.97
9685,Trump,2,3213.77,3213.94,0.0,3134.55,3254.97
9686,Trump,2,3213.94,3214.48,0.0,3134.55,3254.97
9687,Trump,2,3214.49,3214.83,0.0,3134.55,3254.97
9688,Trump,2,3214.83,3215.0,0.0,3134.55,3254.97
9689,Trump,2,3215.0,3215.19,0.0,3134.55,3254.97
9690,Trump,2,3215.19,3215.39,0.0,3134.55,3254.97
9691,Trump,2,3215.39,3215.6,0.0,3134.55,3254.97
9692,Trump,2,3215.6,3216.04,0.0,3134.55,3254.97
9693,Trump,2,3216.05,3216.19,0.0,3134.55,3254.97
9694,Trump,2,3216.19,3216.28,0.0,3134.55,3254.97
9695,Trump,2,3216.28,3216.66,0.0,3134.55,3254.97
9696,Trump,2,3216.66,3216.71,0.0,3134.55,3254.97
9697,Trump,2,3216.71,3216.99,0.0,3134.55,3254.97
9698,Trump,2,3216.99,3217.09,0.0,3134.55,3254.97
9699,Trump,2,3217.09,3217.28,0.0,3134.55,3254.97
9700,Trump,2,3217.28,3217.4,0.0,3134.55,3254.97
9701,Trump,2,3217.4,3217.75,0.0,3134.55,3254.97
9702,Trump,2,3217.75,3217.96,0.0,3134.55,3254.97
9703,Trump,2,3217.96,3218.07,0.0,3134.55,3254.97
9704,Trump,2,3218.08,3218.42,0.0,3134.55,3254.97
9705,Trump,2,3218.42,3218.57,0.0,3134.55,3254.97
9706,Trump,2,3218.57,3218.78,0.0,3134.55,3254.97
9707,Trump,2,3218.78,3218.9,0.0,3134.55,3254.97
9708,Trump,2,3218.9,3219.46,0.0,3134.55,3254.97
9709,Trump,2,3219.46,3219.72,0.0,3134.55,3254.97
9710,Trump,2,3219.72,3220.45,0.0,3134.55,3254.97
9711,Trump,2,3220.46,3220.79,0.0,3134.55,3254.97
9712,Trump,2,3220.79,3220.91,0.0,3134.55,3254.97
9713,Trump,2,3220.91,3221.09,0.0,3134.55,3254.97
9714,Trump,2,3221.09,3221.2,0.0,3134.55,3254.97
9715,Trump,2,3221.2,3222.03,0.0,3134.55,3254.97
9716,Trump,2,3222.04,3222.33,0.0,3134.55,3254.97
9717,Trump,2,3222.33,3222.47,0.0,3134.55,3254.97
9718,Trump,2,3222.47,3222.73,0.0,3134.55,3254.97
9719,Trump,2,3222.73,3222.96,0.0,3134.55,3254.97
9720,Trump,2,3222.97,3223.33,0.0,3134.55,3254.97
9721,Trump,2,3223.33,3223.74,0.0,3134.55,3254.97
9722,Trump,2,3223.74,3223.84,0.0,3134.55,3254.97
9723,Trump,2,3223.84,3224.06,0.0,3134.55,3254.97
9724,Trump,2,3224.06,3224.24,0.0,3134.55,3254.97
9725,Trump,2,3224.24,3224.87,0.0,3134.55,3254.97
9726,Trump,2,3225.05,3225.29,0.0,3134.55,3254.97
9727,Trump,2,3225.29,3225.54,0.0,3134.55,3254.97
9728,Trump,2,3225.54,3225.69,0.0,3134.55,3254.97
9729,Trump,2,3225.69,3225.81,0.0,3134.55,3254.97
9730,Trump,2,3225.81,3226.18,0.0,3134.55,3254.97
9731,Trump,2,3226.18,3226.27,0.0,3134.55,3254.97
9732,Trump,2,3226.27,3226.37,0.0,3134.55,3254.97
9733,Trump,2,3226.37,3226.91,0.0,3134.55,3254.97
9734,Trump,2,3226.91,3227.17,0.0,3134.55,3254.97
9735,Trump,2,3227.17,3227.29,0.0,3134.55,3254.97
9736,Trump,2,3227.29,3227.38,0.0,3134.55,3254.97
9737,Trump,2,3227.38,3227.6,0.0,3134.55,3254.97
9738,Trump,2,3227.6,3227.75,0.0,3134.55,3254.97
9739,Trump,2,3227.75,3227.94,0.0,3134.55,3254.97
9740,Trump,2,3227.94,3228.32,0.0,3134.55,3254.97
9741,Trump,2,3228.32,3228.45,0.0,3134.55,3254.97
9742,Trump,2,3228.45,3228.57,0.0,3134.55,3254.97
9743,Trump,2,3228.57,3228.79,0.0,3134.55,3254.97
9744,Trump,2,3228.8,3229.04,0.0,3134.55,3254.97
9745,Trump,2,3229.04,3229.58,0.0,3134.55,3254.97
9746,Trump,2,3229.65,3230.69,0.0,3134.55,3254.97
9747,Trump,2,3230.7,3230.97,0.0,3134.55,3254.97
9748,Trump,2,3230.97,3231.22,0.0,3134.55,3254.97
9749,Trump,2,3231.22,3231.36,0.0,3134.55,3254.97
9750,Trump,2,3231.36,3231.7,0.0,3134.55,3254.97
9751,Trump,2,3231.71,3231.99,0.0,3134.55,3254.97
9752,Trump,2,3231.99,3232.59,0.0,3134.55,3254.97
9753,Trump,2,3232.68,3232.9,0.0,3134.55,3254.97
9754,Trump,2,3232.9,3233.29,0.0,3134.55,3254.97
9755,Trump,2,3233.29,3233.41,0.0,3134.55,3254.97
9756,Trump,2,3233.41,3233.61,0.0,3134.55,3254.97
9757,Trump,2,3233.61,3233.71,0.0,3134.55,3254.97
9758,Trump,2,3233.71,3233.95,0.0,3134.55,3254.97
9759,Trump,2,3233.95,3234.15,0.0,3134.55,3254.97
9760,Trump,2,3234.15,3234.27,0.0,3134.55,3254.97
9761,Trump,2,3234.27,3234.69,0.0,3134.55,3254.97
9762,Trump,2,3235.05,3235.2,0.0,3134.55,3254.97
9763,Trump,2,3235.2,3235.57,0.0,3134.55,3254.97
9764,Trump,2,3235.57,3235.85,0.0,3134.55,3254.97
9765,Trump,2,3235.85,3236.23,0.0,3134.55,3254.97
9766,Trump,2,3236.23,3236.36,0.0,3134.55,3254.97
9767,Trump,2,3236.36,3236.67,0.0,3134.55,3254.97
9768,Trump,2,3236.67,3237.0,0.0,3134.55,3254.97
9769,Trump,2,3237.0,3237.12,0.0,3134.55,3254.97
9770,Trump,2,3237.12,3237.56,0.0,3134.55,3254.97
9771,Trump,2,3237.57,3237.98,0.0,3134.55,3254.97
9772,Trump,2,3237.98,3238.48,0.0,3134.55,3254.97
9773,Trump,2,3238.49,3239.22,0.0,3134.55,3254.97
9774,Trump,2,3239.23,3239.68,0.0,3134.55,3254.97
9775,Trump,2,3239.68,3240.01,0.0,3134.55,3254.97
9776,Trump,2,3240.02,3240.78,0.0,3134.55,3254.97
9777,Trump,2,3240.78,3240.88,0.0,3134.55,3254.97
9778,Trump,2,3240.88,3240.96,0.0,3134.55,3254.97
9779,Trump,2,3240.96,3241.17,0.0,3134.55,3254.97
9780,Trump,2,3241.17,3241.74,0.0,3134.55,3254.97
9781,Trump,2,3241.75,3242.31,0.0,3134.55,3254.97
9782,Trump,2,3242.31,3242.63,0.0,3134.55,3254.97
9783,Trump,2,3242.64,3242.82,0.0,3134.55,3254.97
9784,Trump,2,3242.82,3243.01,0.0,3134.55,3254.97
9785,Trump,2,3243.02,3243.29,0.0,3134.55,3254.97
9786,Trump,2,3243.3,3243.51,0.0,3134.55,3254.97
9787,Trump,2,3243.51,3243.82,0.0,3134.55,3254.97
9788,Trump,2,3243.82,3244.13,0.0,3134.55,3254.97
9789,Trump,2,3244.13,3244.27,0.0,3134.55,3254.97
9790,Trump,2,3244.27,3244.56,0.0,3134.55,3254.97
9791,Trump,2,3244.56,3244.96,0.0,3134.55,3254.97
9792,Trump,2,3245.08,3245.23,0.0,3134.55,3254.97
9793,Trump,2,3245.23,3245.3,0.0,3134.55,3254.97
9794,Trump,2,3245.3,3245.67,0.0,3134.55,3254.97
9795,Trump,2,3245.67,3245.83,0.0,3134.55,3254.97
9796,Trump,2,3245.83,3245.99,0.0,3134.55,3254.97
9797,Trump,2,3245.99,3246.18,0.0,3134.55,3254.97
9798,Trump,2,3246.18,3246.34,0.0,3134.55,3254.97
9799,Trump,2,3246.34,3246.4,0.0,3134.55,3254.97
9800,Trump,2,3246.4,3246.66,0.0,3134.55,3254.97
9801,Trump,2,3246.66,3247.19,0.0,3134.55,3254.97
9802,Trump,2,3247.19,3247.51,0.0,3134.55,3254.97
9803,Trump,2,3247.51,3247.86,0.0,3134.55,3254.97
9804,Trump,2,3247.86,3248.09,0.0,3134.55,3254.97
9805,Trump,2,3248.09,3248.35,0.0,3134.55,3254.97
9806,Trump,2,3248.49,3248.75,0.0,3134.55,3254.97
9807,Trump,2,3248.75,3248.84,0.0,3134.55,3254.97
9808,Trump,2,3248.84,3249.0,0.0,3134.55,3254.97
9809,Trump,2,3249.0,3249.11,0.0,3134.55,3254.97
9810,Trump,2,3249.11,3249.42,0.0,3134.55,3254.97
9811,Trump,2,3249.52,3249.67,0.0,3134.55,3254.97
9812,Trump,2,3249.67,3250.19,0.0,3134.55,3254.97
9813,Trump,2,3250.19,3250.33,0.0,3134.55,3254.97
9814,Trump,2,3250.33,3250.55,0.0,3134.55,3254.97
9815,Trump,2,3250.55,3251.15,0.0,3134.55,3254.97
9816,Trump,2,3251.16,3251.84,0.0,3134.55,3254.97
9817,Trump,2,3251.85,3252.02,0.0,3134.55,3254.97
9818,Trump,2,3252.02,3252.74,0.0,3134.55,3254.97
9819,Trump,2,3252.75,3253.06,0.0,3134.55,3254.97
9820,Trump,2,3253.06,3253.17,0.0,3134.55,3254.97
9821,Trump,2,3253.17,3253.46,0.0,3134.55,3254.97
9822,Trump,2,3253.47,3253.65,0.0,3134.55,3254.97
9823,Trump,2,3253.65,3253.78,0.0,3134.55,3254.97
9824,Trump,2,3253.78,3254.09,0.0,3134.55,3254.97
9825,Trump,2,3254.09,3254.18,0.0,3134.55,3254.97
9826,Trump,2,3254.18,3254.42,0.0,3134.55,3254.97
9827,Trump,2,3254.42,3254.7,0.0,3134.55,3254.97
9828,Trump,2,3254.7,3254.97,2.0,3134.55,3254.97
9829,Wallace,0,3255.04,3255.2,0.0,3255.04,3279.43
9830,Wallace,0,3255.2,3255.46,0.0,3255.04,3279.43
9831,Wallace,0,3255.74,3255.95,0.0,3255.04,3279.43
9832,Wallace,0,3255.95,3256.37,0.0,3255.04,3279.43
9833,Wallace,0,3256.38,3256.5,0.0,3255.04,3279.43
9834,Wallace,0,3256.5,3256.73,0.0,3255.04,3279.43
9835,Wallace,0,3256.73,3257.07,0.0,3255.04,3279.43
9836,Wallace,0,3257.07,3257.15,0.0,3255.04,3279.43
9837,Wallace,0,3257.15,3257.26,0.0,3255.04,3279.43
9838,Wallace,0,3257.26,3257.9,0.0,3255.04,3279.43
9839,Wallace,0,3257.91,3258.12,0.0,3255.04,3279.43
9840,Wallace,0,3258.12,3258.68,0.0,3255.04,3279.43
9841,Wallace,0,3259.04,3259.35,0.0,3255.04,3279.43
9842,Wallace,0,3259.35,3259.76,0.0,3255.04,3279.43
9843,Wallace,0,3259.76,3260.14,0.0,3255.04,3279.43
9844,Wallace,0,3260.14,3260.5,0.0,3255.04,3279.43
9845,Wallace,0,3260.5,3260.61,0.0,3255.04,3279.43
9846,Wallace,0,3260.61,3260.94,0.0,3255.04,3279.43
9847,Wallace,0,3260.94,3261.26,0.0,3255.04,3279.43
9848,Wallace,0,3261.26,3261.36,0.0,3255.04,3279.43
9849,Wallace,0,3261.36,3261.46,0.0,3255.04,3279.43
9850,Wallace,0,3261.46,3262.22,0.0,3255.04,3279.43
9851,Wallace,0,3262.23,3262.62,0.0,3255.04,3279.43
9852,Wallace,0,3262.62,3263.13,0.0,3255.04,3279.43
9853,Wallace,0,3263.47,3264.0,0.0,3255.04,3279.43
9854,Wallace,0,3264.0,3264.25,0.0,3255.04,3279.43
9855,Wallace,0,3264.25,3264.37,0.0,3255.04,3279.43
9856,Wallace,0,3264.37,3264.78,0.0,3255.04,3279.43
9857,Wallace,0,3264.78,3265.0,0.0,3255.04,3279.43
9858,Wallace,0,3265.0,3265.1,0.0,3255.04,3279.43
9859,Wallace,0,3265.1,3265.21,0.0,3255.04,3279.43
9860,Wallace,0,3265.21,3265.85,0.0,3255.04,3279.43
9861,Wallace,0,3266.24,3266.44,0.0,3255.04,3279.43
9862,Wallace,0,3266.44,3267.21,0.0,3255.04,3279.43
9863,Wallace,0,3267.21,3267.38,0.0,3255.04,3279.43
9864,Wallace,0,3267.38,3267.58,0.0,3255.04,3279.43
9865,Wallace,0,3267.58,3267.71,0.0,3255.04,3279.43
9866,Wallace,0,3267.71,3268.06,0.0,3255.04,3279.43
9867,Wallace,0,3268.06,3268.16,0.0,3255.04,3279.43
9868,Wallace,0,3268.16,3268.66,0.0,3255.04,3279.43
9869,Wallace,0,3268.66,3269.28,0.0,3255.04,3279.43
9870,Wallace,0,3269.3,3269.92,0.0,3255.04,3279.43
9871,Wallace,0,3269.92,3270.65,0.0,3255.04,3279.43
9872,Wallace,0,3270.65,3270.9,0.0,3255.04,3279.43
9873,Wallace,0,3270.9,3271.15,0.0,3255.04,3279.43
9874,Wallace,0,3271.15,3271.61,0.0,3255.04,3279.43
9875,Wallace,0,3271.61,3272.27,0.0,3255.04,3279.43
9876,Wallace,0,3272.28,3272.44,0.0,3255.04,3279.43
9877,Wallace,0,3272.44,3273.05,0.0,3255.04,3279.43
9878,Wallace,0,3273.06,3273.19,0.0,3255.04,3279.43
9879,Wallace,0,3273.19,3273.38,0.0,3255.04,3279.43
9880,Wallace,0,3273.38,3274.32,0.0,3255.04,3279.43
9881,Wallace,0,3274.38,3274.58,0.0,3255.04,3279.43
9882,Wallace,0,3274.58,3274.77,0.0,3255.04,3279.43
9883,Wallace,0,3274.77,3274.91,0.0,3255.04,3279.43
9884,Wallace,0,3274.91,3275.07,0.0,3255.04,3279.43
9885,Wallace,0,3275.07,3275.66,0.0,3255.04,3279.43
9886,Wallace,0,3275.67,3275.92,0.0,3255.04,3279.43
9887,Wallace,0,3275.93,3276.8,0.0,3255.04,3279.43
9888,Wallace,0,3276.8,3277.2,0.0,3255.04,3279.43
9889,Wallace,0,3277.2,3277.32,0.0,3255.04,3279.43
9890,Wallace,0,3277.32,3277.88,0.0,3255.04,3279.43
9891,Wallace,0,3277.88,3278.23,0.0,3255.04,3279.43
9892,Wallace,0,3278.24,3278.71,0.0,3255.04,3279.43
9893,Wallace,0,3278.71,3278.8,0.0,3255.04,3279.43
9894,Wallace,0,3278.8,3278.96,0.0,3255.04,3279.43
9895,Wallace,0,3278.96,3279.43,-1.0,3255.04,3279.43
9896,Biden,1,3279.5,3279.84,0.0,3279.5,3345.02
9897,Biden,1,3279.84,3279.98,0.0,3279.5,3345.02
9898,Biden,1,3279.98,3280.11,0.0,3279.5,3345.02
9899,Biden,1,3280.11,3280.31,0.0,3279.5,3345.02
9900,Biden,1,3280.32,3282.19,0.0,3279.5,3345.02
9901,Biden,1,3282.2,3282.93,0.0,3279.5,3345.02
9902,Biden,1,3282.94,3283.11,0.0,3279.5,3345.02
9903,Biden,1,3283.11,3283.3,0.0,3279.5,3345.02
9904,Biden,1,3283.3,3283.76,0.0,3279.5,3345.02
9905,Biden,1,3283.77,3283.91,0.0,3279.5,3345.02
9906,Biden,1,3283.91,3284.58,0.0,3279.5,3345.02
9907,Biden,1,3284.58,3284.73,0.0,3279.5,3345.02
9908,Biden,1,3284.73,3285.12,0.0,3279.5,3345.02
9909,Biden,1,3285.12,3285.89,0.0,3279.5,3345.02
9910,Biden,1,3286.14,3286.48,0.0,3279.5,3345.02
9911,Biden,1,3286.48,3286.64,0.0,3279.5,3345.02
9912,Biden,1,3286.64,3287.24,0.0,3279.5,3345.02
9913,Biden,1,3287.24,3287.51,0.0,3279.5,3345.02
9914,Biden,1,3287.51,3287.81,0.0,3279.5,3345.02
9915,Biden,1,3287.82,3287.98,0.0,3279.5,3345.02
9916,Biden,1,3287.98,3288.09,0.0,3279.5,3345.02
9917,Biden,1,3288.09,3288.29,0.0,3279.5,3345.02
9918,Biden,1,3288.29,3288.38,0.0,3279.5,3345.02
9919,Biden,1,3288.38,3288.58,0.0,3279.5,3345.02
9920,Biden,1,3288.58,3288.75,0.0,3279.5,3345.02
9921,Biden,1,3288.75,3289.56,0.0,3279.5,3345.02
9922,Biden,1,3289.64,3289.98,0.0,3279.5,3345.02
9923,Biden,1,3289.98,3290.49,0.0,3279.5,3345.02
9924,Biden,1,3290.5,3290.64,0.0,3279.5,3345.02
9925,Biden,1,3290.64,3290.97,0.0,3279.5,3345.02
9926,Biden,1,3290.97,3291.41,0.0,3279.5,3345.02
9927,Biden,1,3291.41,3291.76,0.0,3279.5,3345.02
9928,Biden,1,3291.76,3292.24,0.0,3279.5,3345.02
9929,Biden,1,3292.24,3292.34,0.0,3279.5,3345.02
9930,Biden,1,3292.34,3292.73,0.0,3279.5,3345.02
9931,Biden,1,3292.73,3293.17,0.0,3279.5,3345.02
9932,Biden,1,3293.18,3293.61,0.0,3279.5,3345.02
9933,Biden,1,3293.61,3293.85,0.0,3279.5,3345.02
9934,Biden,1,3293.85,3293.98,0.0,3279.5,3345.02
9935,Biden,1,3293.98,3294.35,0.0,3279.5,3345.02
9936,Biden,1,3294.74,3294.93,0.0,3279.5,3345.02
9937,Biden,1,3294.94,3295.17,0.0,3279.5,3345.02
9938,Biden,1,3295.17,3295.28,0.0,3279.5,3345.02
9939,Biden,1,3295.28,3295.62,0.0,3279.5,3345.02
9940,Biden,1,3295.62,3295.82,0.0,3279.5,3345.02
9941,Biden,1,3295.82,3296.04,0.0,3279.5,3345.02
9942,Biden,1,3296.04,3296.14,0.0,3279.5,3345.02
9943,Biden,1,3296.14,3296.38,0.0,3279.5,3345.02
9944,Biden,1,3296.38,3296.59,0.0,3279.5,3345.02
9945,Biden,1,3296.59,3296.69,0.0,3279.5,3345.02
9946,Biden,1,3296.69,3297.04,0.0,3279.5,3345.02
9947,Biden,1,3297.05,3297.45,0.0,3279.5,3345.02
9948,Biden,1,3297.45,3297.58,0.0,3279.5,3345.02
9949,Biden,1,3297.58,3297.74,0.0,3279.5,3345.02
9950,Biden,1,3297.74,3297.93,0.0,3279.5,3345.02
9951,Biden,1,3297.93,3298.21,0.0,3279.5,3345.02
9952,Biden,1,3298.21,3298.66,0.0,3279.5,3345.02
9953,Biden,1,3298.66,3298.79,0.0,3279.5,3345.02
9954,Biden,1,3298.79,3298.92,0.0,3279.5,3345.02
9955,Biden,1,3298.92,3299.06,0.0,3279.5,3345.02
9956,Biden,1,3299.06,3299.54,0.0,3279.5,3345.02
9957,Biden,1,3299.54,3299.69,0.0,3279.5,3345.02
9958,Biden,1,3299.69,3299.82,0.0,3279.5,3345.02
9959,Biden,1,3299.82,3300.19,0.0,3279.5,3345.02
9960,Biden,1,3300.19,3300.33,0.0,3279.5,3345.02
9961,Biden,1,3300.33,3300.51,0.0,3279.5,3345.02
9962,Biden,1,3300.51,3300.76,0.0,3279.5,3345.02
9963,Biden,1,3300.76,3300.88,0.0,3279.5,3345.02
9964,Biden,1,3300.88,3301.17,0.0,3279.5,3345.02
9965,Biden,1,3301.18,3301.67,0.0,3279.5,3345.02
9966,Biden,1,3301.67,3302.2,0.0,3279.5,3345.02
9967,Biden,1,3302.21,3302.37,0.0,3279.5,3345.02
9968,Biden,1,3302.37,3302.56,0.0,3279.5,3345.02
9969,Biden,1,3302.56,3302.66,0.0,3279.5,3345.02
9970,Biden,1,3302.66,3302.8,0.0,3279.5,3345.02
9971,Biden,1,3302.8,3303.05,0.0,3279.5,3345.02
9972,Biden,1,3303.05,3303.87,0.0,3279.5,3345.02
9973,Biden,1,3303.88,3304.08,0.0,3279.5,3345.02
9974,Biden,1,3304.08,3304.31,0.0,3279.5,3345.02
9975,Biden,1,3304.31,3304.4,0.0,3279.5,3345.02
9976,Biden,1,3304.4,3304.51,0.0,3279.5,3345.02
9977,Biden,1,3304.51,3304.7,0.0,3279.5,3345.02
9978,Biden,1,3304.7,3305.36,0.0,3279.5,3345.02
9979,Biden,1,3305.37,3305.66,0.0,3279.5,3345.02
9980,Biden,1,3305.66,3305.8,0.0,3279.5,3345.02
9981,Biden,1,3305.8,3305.94,0.0,3279.5,3345.02
9982,Biden,1,3305.94,3306.07,0.0,3279.5,3345.02
9983,Biden,1,3306.07,3306.15,0.0,3279.5,3345.02
9984,Biden,1,3306.15,3306.38,0.0,3279.5,3345.02
9985,Biden,1,3306.38,3306.51,0.0,3279.5,3345.02
9986,Biden,1,3306.51,3306.76,0.0,3279.5,3345.02
9987,Biden,1,3306.76,3306.85,0.0,3279.5,3345.02
9988,Biden,1,3306.85,3307.16,0.0,3279.5,3345.02
9989,Biden,1,3307.16,3307.49,0.0,3279.5,3345.02
9990,Biden,1,3307.49,3307.63,0.0,3279.5,3345.02
9991,Biden,1,3307.63,3308.19,0.0,3279.5,3345.02
9992,Biden,1,3308.2,3309.02,0.0,3279.5,3345.02
9993,Biden,1,3309.03,3309.81,0.0,3279.5,3345.02
9994,Biden,1,3309.82,3310.16,0.0,3279.5,3345.02
9995,Biden,1,3310.16,3310.73,0.0,3279.5,3345.02
9996,Biden,1,3310.73,3311.08,0.0,3279.5,3345.02
9997,Biden,1,3311.08,3311.16,0.0,3279.5,3345.02
9998,Biden,1,3311.16,3311.53,0.0,3279.5,3345.02
9999,Biden,1,3311.53,3311.74,0.0,3279.5,3345.02
10000,Biden,1,3311.74,3311.84,0.0,3279.5,3345.02
10001,Biden,1,3311.84,3312.06,0.0,3279.5,3345.02
10002,Biden,1,3312.06,3312.65,0.0,3279.5,3345.02
10003,Biden,1,3312.74,3313.12,0.0,3279.5,3345.02
10004,Biden,1,3313.12,3313.51,0.0,3279.5,3345.02
10005,Biden,1,3313.51,3313.66,0.0,3279.5,3345.02
10006,Biden,1,3313.66,3313.73,0.0,3279.5,3345.02
10007,Biden,1,3313.73,3314.05,0.0,3279.5,3345.02
10008,Biden,1,3314.05,3314.32,0.0,3279.5,3345.02
10009,Biden,1,3314.32,3314.63,0.0,3279.5,3345.02
10010,Biden,1,3314.63,3314.74,0.0,3279.5,3345.02
10011,Biden,1,3314.74,3314.82,0.0,3279.5,3345.02
10012,Biden,1,3314.82,3315.15,0.0,3279.5,3345.02
10013,Biden,1,3315.15,3315.65,0.0,3279.5,3345.02
10014,Biden,1,3315.66,3315.76,0.0,3279.5,3345.02
10015,Biden,1,3315.76,3316.09,0.0,3279.5,3345.02
10016,Biden,1,3316.09,3316.55,0.0,3279.5,3345.02
10017,Biden,1,3316.64,3316.92,0.0,3279.5,3345.02
10018,Biden,1,3316.92,3317.02,0.0,3279.5,3345.02
10019,Biden,1,3317.02,3317.21,0.0,3279.5,3345.02
10020,Biden,1,3317.21,3317.49,0.0,3279.5,3345.02
10021,Biden,1,3317.49,3317.69,0.0,3279.5,3345.02
10022,Biden,1,3317.69,3318.15,0.0,3279.5,3345.02
10023,Biden,1,3318.16,3318.41,0.0,3279.5,3345.02
10024,Biden,1,3318.41,3318.58,0.0,3279.5,3345.02
10025,Biden,1,3318.58,3318.81,0.0,3279.5,3345.02
10026,Biden,1,3318.81,3319.02,0.0,3279.5,3345.02
10027,Biden,1,3319.02,3319.31,0.0,3279.5,3345.02
10028,Biden,1,3319.31,3319.45,0.0,3279.5,3345.02
10029,Biden,1,3319.45,3319.58,0.0,3279.5,3345.02
10030,Biden,1,3319.58,3320.1,0.0,3279.5,3345.02
10031,Biden,1,3320.1,3320.19,0.0,3279.5,3345.02
10032,Biden,1,3320.19,3320.39,0.0,3279.5,3345.02
10033,Biden,1,3320.39,3320.51,0.0,3279.5,3345.02
10034,Biden,1,3320.51,3320.72,0.0,3279.5,3345.02
10035,Biden,1,3320.72,3320.85,0.0,3279.5,3345.02
10036,Biden,1,3320.85,3321.03,0.0,3279.5,3345.02
10037,Biden,1,3321.03,3321.22,0.0,3279.5,3345.02
10038,Biden,1,3321.22,3322.31,0.0,3279.5,3345.02
